Date,BTC-USD,GC=F,^VIX
2018-08-21,6488.759765625,1192.5999755859375,12.859999656677246
2018-08-22,6376.7099609375,1196.300048828125,12.25
2018-08-23,6534.8798828125,1187.0,12.40999984741211
2018-08-24,6719.9599609375,1206.300048828125,11.989999771118164
2018-08-27,6884.64013671875,1209.0,12.15999984741211
2018-08-28,7096.27978515625,1207.4000244140625,12.5
2018-08-29,7047.16015625,1204.5,12.25
2018-08-30,6978.22998046875,1197.699951171875,13.529999732971191
2018-08-31,7037.580078125,1200.300048828125,12.859999656677246
2018-09-04,7361.66015625,1192.699951171875,13.15999984741211
2018-09-05,6792.830078125,1194.9000244140625,13.90999984741211
2018-09-06,6529.169921875,1197.9000244140625,14.649999618530273
2018-09-07,6467.06982421875,1193.5999755859375,14.880000114440918
2018-09-10,6329.7001953125,1193.0,14.15999984741211
2018-09-11,6321.2001953125,1195.4000244140625,13.220000267028809
2018-09-12,6351.7998046875,1204.699951171875,13.140000343322754
2018-09-13,6517.31005859375,1202.0,12.369999885559082
2018-09-14,6512.7099609375,1195.0,12.069999694824219
2018-09-17,6281.2001953125,1199.699951171875,13.680000305175781
2018-09-18,6371.2998046875,1196.800048828125,12.789999961853027
2018-09-19,6398.5400390625,1202.199951171875,11.75
2018-09-20,6519.669921875,1206.199951171875,11.800000190734863
2018-09-21,6734.9501953125,1196.199951171875,11.680000305175781
2018-09-24,6595.41015625,1199.300048828125,12.199999809265137
2018-09-25,6446.47021484375,1200.0,12.420000076293945
2018-09-26,6495.0,1194.0,12.890000343322754
2018-09-27,6676.75,1182.300048828125,12.40999984741211
2018-09-28,6644.1298828125,1191.5,12.119999885559082
2018-10-01,6589.6201171875,1187.0999755859375,12.0
2018-10-02,6556.10009765625,1202.4000244140625,12.050000190734863
2018-10-03,6502.58984375,1198.300048828125,11.609999656677246
2018-10-04,6576.68994140625,1197.199951171875,14.220000267028809
2018-10-05,6622.47998046875,1201.199951171875,14.819999694824219
2018-10-08,6652.22998046875,1184.4000244140625,15.6899995803833
2018-10-09,6642.64013671875,1187.199951171875,15.949999809265137
2018-10-10,6585.52978515625,1189.300048828125,22.959999084472656
2018-10-11,6256.240234375,1223.5,24.979999542236328
2018-10-12,6274.580078125,1218.0999755859375,21.309999465942383
2018-10-15,6596.5400390625,1226.4000244140625,21.299999237060547
2018-10-16,6596.10986328125,1227.300048828125,17.6200008392334
2018-10-17,6544.43017578125,1223.699951171875,17.399999618530273
2018-10-18,6476.7099609375,1226.5,20.059999465942383
2018-10-19,6465.41015625,1225.300048828125,19.889999389648438
2018-10-22,6487.16015625,1221.199951171875,19.639999389648438
2018-10-23,6475.740234375,1233.4000244140625,20.709999084472656
2018-10-24,6495.83984375,1227.800048828125,25.229999542236328
2018-10-25,6476.2900390625,1229.0999755859375,24.219999313354492
2018-10-26,6474.75,1232.5,24.15999984741211
2018-10-29,6332.6298828125,1224.5,24.700000762939453
2018-10-30,6334.27001953125,1222.5999755859375,23.350000381469727
2018-10-31,6317.60986328125,1212.300048828125,21.229999542236328
2018-11-01,6377.77978515625,1236.0,19.34000015258789
2018-11-02,6388.43994140625,1230.9000244140625,19.510000228881836
2018-11-05,6419.66015625,1229.800048828125,19.959999084472656
2018-11-06,6461.009765625,1223.800048828125,19.90999984741211
2018-11-07,6530.14013671875,1226.199951171875,16.360000610351562
2018-11-08,6453.72021484375,1222.9000244140625,16.719999313354492
2018-11-09,6385.6201171875,1206.4000244140625,17.360000610351562
2018-11-12,6371.27001953125,1201.300048828125,20.450000762939453
2018-11-13,6359.490234375,1199.199951171875,20.020000457763672
2018-11-14,5738.35009765625,1207.9000244140625,21.25
2018-11-15,5648.02978515625,1212.800048828125,19.979999542236328
2018-11-16,5575.5498046875,1220.800048828125,18.139999389648438
2018-11-19,4871.490234375,1223.0999755859375,20.100000381469727
2018-11-20,4451.8701171875,1219.0,22.479999542236328
2018-11-21,4602.169921875,1225.800048828125,20.799999237060547
2018-11-23,4347.10986328125,1221.0,21.520000457763672
2018-11-26,3779.1298828125,1220.199951171875,18.899999618530273
2018-11-27,3820.719970703125,1211.199951171875,19.020000457763672
2018-11-28,4257.419921875,1221.4000244140625,18.489999771118164
2018-11-29,4278.8466796875,1224.0999755859375,18.790000915527344
2018-11-30,4017.2685546875,1220.199951171875,18.06999969482422
